transaction_id,merchant_id,customer_id,amount,payment_method,status,hour,retry_count,checkout_started,checkout_completed,revenue,revenue_lost
TXN039507,M001,C003285,1374.96,UPI,captured,15,1,1,1,1374.96,0.0
TXN039508,M005,C004581,756.4,CARD,captured,13,0,1,1,756.4,0.0
TXN039509,M001,C004376,1780.25,UPI,captured,8,3,0,0,1780.25,0.0
TXN039510,M001,C007374,1065.37,UPI,captured,17,0,1,1,1065.37,0.0
TXN039511,M005,C006881,3764.2,CARD,captured,0,0,0,0,3764.2,0.0
TXN039512,M004,C000913,1453.28,CARD,captured,16,1,1,1,1453.28,0.0
TXN039513,M002,C007573,795.41,UPI,captured,11,0,1,1,795.41,0.0
TXN039514,M005,C003405,1573.61,UPI,captured,0,0,1,1,1573.61,0.0
TXN039515,M003,C005183,1724.96,NETBANKING,failed,0,0,0,0,0.0,1724.96
TXN039516,M001,C008383,1602.07,CARD,captured,3,0,1,1,1602.07,0.0
TXN039517,M002,C009580,1067.48,UPI,captured,16,0,0,0,1067.48,0.0
TXN039518,M003,C009587,1443.29,WALLET,captured,5,0,1,1,1443.29,0.0
TXN039519,M002,C005932,852.4,UPI,captured,6,0,1,1,852.4,0.0
TXN039520,M004,C003496,1629.29,CARD,captured,21,0,1,1,1629.29,0.0
TXN039521,M003,C003147,640.79,UPI,captured,5,2,0,0,640.79,0.0
TXN039522,M005,C006850,716.7,NETBANKING,captured,9,0,1,1,716.7,0.0
TXN039523,M002,C004325,6444.26,CARD,captured,13,0,1,1,6444.26,0.0
TXN039524,M005,C008540,882.75,UPI,captured,9,0,1,1,882.75,0.0
TXN039525,M005,C007363,1840.32,CARD,captured,16,0,1,1,1840.32,0.0
TXN039526,M002,C004559,365.21,UPI,captured,12,1,1,1,365.21,0.0
TXN039527,M002,C001176,1015.79,WALLET,captured,16,1,1,1,1015.79,0.0
TXN039528,M001,C009032,2729.28,UPI,captured,14,2,0,0,2729.28,0.0
TXN039529,M001,C007145,1830.34,UPI,captured,18,0,1,1,1830.34,0.0
TXN039530,M003,C000435,360.96,WALLET,captured,2,0,1,1,360.96,0.0
TXN039531,M003,C007779,798.96,CARD,captured,1,0,1,1,798.96,0.0
TXN039532,M003,C005325,2837.1,UPI,captured,13,0,1,1,2837.1,0.0
TXN039533,M001,C000988,534.32,CARD,captured,15,0,1,1,534.32,0.0
TXN039534,M005,C006506,1999.58,CARD,captured,8,0,1,1,1999.58,0.0
TXN039535,M004,C006020,1636.92,UPI,captured,22,0,1,1,1636.92,0.0
TXN039536,M004,C005791,360.77,UPI,captured,22,0,1,1,360.77,0.0
TXN039537,M002,C003009,2367.36,WALLET,captured,2,0,1,1,2367.36,0.0
TXN039538,M001,C000286,2482.53,UPI,captured,3,0,1,1,2482.53,0.0
TXN039539,M002,C004040,1246.13,UPI,captured,0,2,0,0,1246.13,0.0
TXN039540,M004,C001576,1660.32,CARD,captured,23,0,1,1,1660.32,0.0
TXN039541,M002,C005358,746.78,UPI,captured,0,0,1,1,746.78,0.0
TXN039542,M001,C008821,1088.25,UPI,captured,9,0,1,1,1088.25,0.0
TXN039543,M001,C007547,1581.97,CARD,captured,17,0,1,1,1581.97,0.0
TXN039544,M001,C008359,3070.37,UPI,captured,14,0,1,1,3070.37,0.0
TXN039545,M004,C002692,1932.78,UPI,captured,9,1,1,1,1932.78,0.0
TXN039546,M001,C001435,973.35,CARD,captured,9,2,0,0,973.35,0.0
TXN039547,M003,C003211,1036.45,CARD,captured,4,0,0,0,1036.45,0.0
TXN039548,M003,C005738,1477.39,UPI,captured,19,0,0,0,1477.39,0.0
TXN039549,M001,C007968,1111.76,CARD,captured,22,1,1,1,1111.76,0.0
TXN039550,M003,C005243,1319.43,UPI,captured,7,1,1,1,1319.43,0.0
TXN039551,M001,C003378,160.38,CARD,captured,9,0,0,0,160.38,0.0
TXN039552,M004,C000565,666.12,UPI,captured,4,0,1,1,666.12,0.0
TXN039553,M003,C009860,5364.15,UPI,captured,3,0,0,0,5364.15,0.0
TXN039554,M004,C009543,1903.06,UPI,captured,7,0,1,1,1903.06,0.0
TXN039555,M003,C005153,2031.25,NETBANKING,captured,0,3,0,0,2031.25,0.0
TXN039556,M005,C008782,1923.38,UPI,captured,4,3,0,0,1923.38,0.0
TXN039557,M005,C002941,1783.9,UPI,failed,2,0,1,0,0.0,1783.9
TXN039558,M004,C008646,1506.46,UPI,captured,6,0,1,1,1506.46,0.0
TXN039559,M003,C006739,3456.74,UPI,captured,9,0,1,1,3456.74,0.0
TXN039560,M005,C003593,2017.11,CARD,captured,12,3,1,1,2017.11,0.0
TXN039561,M001,C009187,335.81,UPI,captured,9,0,1,1,335.81,0.0
TXN039562,M002,C007486,767.26,CARD,captured,16,0,1,1,767.26,0.0
TXN039563,M005,C006129,831.97,CARD,captured,12,0,1,1,831.97,0.0
TXN039564,M005,C009075,8884.8,NETBANKING,captured,2,0,0,0,8884.8,0.0
TXN039565,M001,C008752,1472.38,CARD,failed,14,0,0,0,0.0,1472.38
TXN039566,M005,C008772,3989.92,UPI,captured,9,0,1,1,3989.92,0.0
TXN039567,M005,C007984,1124.79,CARD,captured,5,0,0,0,1124.79,0.0
TXN039568,M005,C009052,1758.77,NETBANKING,failed,7,1,1,0,0.0,1758.77
TXN039569,M003,C009627,1405.26,WALLET,captured,7,2,1,1,1405.26,0.0
TXN039570,M005,C002931,884.19,UPI,captured,2,0,0,0,884.19,0.0
TXN039571,M002,C005292,645.65,UPI,captured,8,0,0,0,645.65,0.0
TXN039572,M003,C002375,1337.95,NETBANKING,failed,12,0,1,0,0.0,1337.95
TXN039573,M003,C009529,717.24,UPI,captured,12,0,1,1,717.24,0.0
TXN039574,M004,C004450,1504.12,UPI,captured,22,1,1,1,1504.12,0.0
TXN039575,M005,C009207,948.42,UPI,captured,21,0,1,1,948.42,0.0
TXN039576,M002,C000696,2595.8,WALLET,captured,18,2,1,1,2595.8,0.0
TXN039577,M002,C007538,700.02,UPI,captured,20,0,1,1,700.02,0.0
TXN039578,M004,C005165,1233.58,UPI,captured,2,0,0,0,1233.58,0.0
TXN039579,M002,C004178,1061.97,NETBANKING,captured,17,0,1,1,1061.97,0.0
TXN039580,M003,C009442,1002.49,CARD,captured,8,1,0,0,1002.49,0.0
TXN039581,M001,C000995,2545.76,CARD,captured,15,0,1,1,2545.76,0.0
TXN039582,M003,C007539,332.89,CARD,failed,19,1,1,0,0.0,332.89
TXN039583,M001,C001347,296.79,UPI,captured,5,0,0,0,296.79,0.0
TXN039584,M002,C000844,1035.37,CARD,captured,0,0,1,1,1035.37,0.0
TXN039585,M005,C000676,6287.09,CARD,captured,0,0,1,1,6287.09,0.0
TXN039586,M001,C000163,1779.17,NETBANKING,captured,11,1,1,1,1779.17,0.0
TXN039587,M003,C005059,4296.23,UPI,captured,1,0,0,0,4296.23,0.0
TXN039588,M003,C007220,3157.76,UPI,captured,3,0,1,1,3157.76,0.0
TXN039589,M003,C004214,435.06,UPI,captured,15,0,1,1,435.06,0.0
TXN039590,M003,C002672,1321.67,NETBANKING,captured,21,2,1,1,1321.67,0.0
TXN039591,M004,C000859,664.11,CARD,captured,3,0,0,0,664.11,0.0
TXN039592,M002,C008604,584.3,UPI,captured,15,0,0,0,584.3,0.0
TXN039593,M005,C002515,345.97,CARD,captured,1,0,1,1,345.97,0.0
TXN039594,M004,C007832,636.72,CARD,captured,3,0,0,0,636.72,0.0
TXN039595,M002,C000571,1965.97,UPI,captured,2,0,1,1,1965.97,0.0
TXN039596,M001,C003820,2239.03,UPI,captured,12,1,1,1,2239.03,0.0
TXN039597,M004,C009186,1772.49,UPI,captured,0,0,1,1,1772.49,0.0
TXN039598,M004,C009360,663.0,CARD,captured,18,0,1,1,663.0,0.0
TXN039599,M004,C009015,938.9,UPI,captured,20,0,1,1,938.9,0.0
TXN039600,M004,C004346,591.74,UPI,captured,22,0,1,1,591.74,0.0
TXN039601,M001,C000388,3941.62,CARD,failed,10,0,1,0,0.0,3941.62
TXN039602,M003,C006426,2228.49,CARD,captured,21,0,1,1,2228.49,0.0
TXN039603,M004,C003367,382.88,UPI,captured,4,0,1,1,382.88,0.0
TXN039604,M002,C005561,1677.01,UPI,captured,23,2,1,1,1677.01,0.0
TXN039605,M003,C008239,566.52,UPI,captured,23,2,0,0,566.52,0.0
TXN039606,M001,C008796,1815.52,UPI,captured,0,0,0,0,1815.52,0.0
TXN039607,M005,C003761,2447.87,WALLET,captured,12,3,1,1,2447.87,0.0
TXN039608,M001,C007333,129.26,UPI,failed,11,0,0,0,0.0,129.26
TXN039609,M005,C009254,8019.64,UPI,failed,17,0,0,0,0.0,8019.64
TXN039610,M002,C009278,3249.1,UPI,captured,5,2,0,0,3249.1,0.0
TXN039611,M005,C006858,719.95,CARD,captured,19,0,1,1,719.95,0.0
TXN039612,M004,C000481,1293.51,NETBANKING,captured,9,0,1,1,1293.51,0.0
TXN039613,M003,C009224,2422.54,UPI,failed,16,0,1,0,0.0,2422.54
TXN039614,M003,C001130,267.18,UPI,captured,20,0,1,1,267.18,0.0
TXN039615,M004,C002005,1863.95,UPI,captured,3,3,1,1,1863.95,0.0
TXN039616,M003,C000532,1956.46,UPI,captured,21,0,1,1,1956.46,0.0
TXN039617,M001,C006327,2730.51,CARD,captured,3,0,1,1,2730.51,0.0
TXN039618,M004,C005026,634.03,UPI,captured,13,1,1,1,634.03,0.0
TXN039619,M004,C008396,1699.28,UPI,captured,21,0,0,0,1699.28,0.0
TXN039620,M003,C009929,2896.07,UPI,captured,10,0,1,1,2896.07,0.0
TXN039621,M005,C007211,626.84,NETBANKING,captured,22,1,1,1,626.84,0.0
TXN039622,M002,C008527,2236.14,CARD,captured,12,0,1,1,2236.14,0.0
TXN039623,M005,C003074,622.3,CARD,captured,7,0,1,1,622.3,0.0
TXN039624,M001,C009428,869.16,NETBANKING,captured,17,1,1,1,869.16,0.0
TXN039625,M004,C004239,333.53,UPI,captured,8,1,1,1,333.53,0.0
TXN039626,M004,C002141,189.92,NETBANKING,captured,22,0,1,1,189.92,0.0
TXN039627,M001,C004218,2614.05,UPI,captured,20,2,1,1,2614.05,0.0
TXN039628,M002,C000725,3165.64,CARD,captured,6,0,1,1,3165.64,0.0
TXN039629,M004,C000394,1865.16,UPI,captured,16,1,0,0,1865.16,0.0
TXN039630,M005,C001464,580.86,UPI,captured,1,1,1,1,580.86,0.0
TXN039631,M001,C004981,2507.08,CARD,captured,18,1,1,1,2507.08,0.0
TXN039632,M004,C002298,1619.43,CARD,captured,23,0,1,1,1619.43,0.0
TXN039633,M005,C002874,2015.91,NETBANKING,captured,23,0,1,1,2015.91,0.0
TXN039634,M001,C003302,1866.38,UPI,captured,7,1,1,1,1866.38,0.0
TXN039635,M001,C004588,792.59,UPI,captured,16,0,1,1,792.59,0.0
TXN039636,M001,C004561,1448.83,UPI,captured,18,0,1,1,1448.83,0.0
TXN039637,M002,C007542,999.17,UPI,captured,21,0,1,1,999.17,0.0
TXN039638,M001,C009978,1490.54,UPI,captured,4,1,1,1,1490.54,0.0
TXN039639,M003,C002156,2455.77,UPI,captured,23,0,1,1,2455.77,0.0
TXN039640,M003,C009278,826.84,UPI,captured,22,3,1,1,826.84,0.0
TXN039641,M001,C009151,2417.13,UPI,captured,0,0,1,1,2417.13,0.0
TXN039642,M004,C002180,1398.62,UPI,captured,11,2,1,1,1398.62,0.0
TXN039643,M003,C001102,1195.27,UPI,captured,14,0,1,1,1195.27,0.0
TXN039644,M005,C004968,1199.52,UPI,captured,2,0,1,1,1199.52,0.0
TXN039645,M005,C005538,2430.28,CARD,captured,19,0,1,1,2430.28,0.0
TXN039646,M004,C005920,1163.18,UPI,captured,21,3,1,1,1163.18,0.0
TXN039647,M005,C000996,1225.11,UPI,captured,8,0,0,0,1225.11,0.0
TXN039648,M004,C009378,4853.05,UPI,failed,19,1,1,0,0.0,4853.05
TXN039649,M005,C001832,2607.48,UPI,failed,9,0,1,0,0.0,2607.48
TXN039650,M001,C006691,3459.18,WALLET,captured,9,0,1,1,3459.18,0.0
TXN039651,M005,C000527,4977.15,UPI,captured,1,0,1,1,4977.15,0.0
TXN039652,M001,C001044,1639.14,NETBANKING,captured,14,0,1,1,1639.14,0.0
TXN039653,M005,C007155,8868.68,UPI,captured,17,0,0,0,8868.68,0.0
TXN039654,M005,C005158,1978.15,NETBANKING,captured,5,1,0,0,1978.15,0.0
TXN039655,M005,C009877,465.97,UPI,captured,20,0,1,1,465.97,0.0
TXN039656,M001,C001240,882.35,UPI,captured,11,2,1,1,882.35,0.0
TXN039657,M005,C000100,370.98,NETBANKING,captured,1,1,1,1,370.98,0.0
TXN039658,M005,C005558,3403.74,UPI,captured,6,1,1,1,3403.74,0.0
TXN039659,M002,C009609,1596.57,CARD,captured,16,2,1,1,1596.57,0.0
TXN039660,M001,C002774,902.72,WALLET,captured,2,0,1,1,902.72,0.0
TXN039661,M003,C008293,1547.09,UPI,failed,4,1,0,0,0.0,1547.09
TXN039662,M004,C007531,1156.66,UPI,captured,3,0,1,1,1156.66,0.0
TXN039663,M002,C007448,667.36,UPI,captured,14,0,1,1,667.36,0.0
TXN039664,M005,C003076,7746.63,UPI,captured,0,3,1,1,7746.63,0.0
TXN039665,M003,C008108,1511.08,UPI,captured,8,0,1,1,1511.08,0.0
TXN039666,M003,C007798,1436.7,UPI,captured,7,0,1,1,1436.7,0.0
TXN039667,M005,C004247,1238.76,UPI,captured,11,0,1,1,1238.76,0.0
TXN039668,M005,C002090,526.12,UPI,captured,15,0,1,1,526.12,0.0
TXN039669,M002,C007544,333.61,NETBANKING,captured,10,0,1,1,333.61,0.0
TXN039670,M001,C009154,3679.9,NETBANKING,captured,0,0,1,1,3679.9,0.0
TXN039671,M002,C003701,924.86,UPI,captured,8,0,1,1,924.86,0.0
TXN039672,M001,C006163,225.66,UPI,failed,11,0,1,0,0.0,225.66
TXN039673,M003,C002964,412.7,UPI,failed,18,0,1,1,0.0,412.7
TXN039674,M004,C005532,2157.71,NETBANKING,captured,5,1,1,1,2157.71,0.0
TXN039675,M005,C003608,2333.22,CARD,captured,4,0,0,0,2333.22,0.0
TXN039676,M002,C007175,928.22,NETBANKING,captured,5,0,1,1,928.22,0.0
TXN039677,M003,C004220,3306.52,UPI,captured,14,3,1,1,3306.52,0.0
TXN039678,M002,C002561,437.15,UPI,failed,7,0,1,0,0.0,437.15
TXN039679,M001,C001419,4823.07,UPI,captured,8,0,0,0,4823.07,0.0
TXN039680,M005,C007859,354.29,CARD,captured,21,0,1,1,354.29,0.0
TXN039681,M001,C007198,2058.69,UPI,captured,21,0,1,1,2058.69,0.0
TXN039682,M001,C006221,1629.62,UPI,captured,7,0,1,1,1629.62,0.0
TXN039683,M001,C005016,2589.95,CARD,captured,23,2,1,1,2589.95,0.0
TXN039684,M003,C004626,326.86,CARD,captured,0,1,1,1,326.86,0.0
TXN039685,M005,C008378,1075.52,UPI,captured,17,0,1,1,1075.52,0.0
TXN039686,M004,C007629,3099.67,UPI,captured,5,2,1,1,3099.67,0.0
TXN039687,M002,C006446,560.77,UPI,captured,7,0,0,0,560.77,0.0
TXN039688,M001,C006110,4217.37,UPI,captured,23,0,1,1,4217.37,0.0
TXN039689,M005,C006450,272.08,UPI,captured,7,0,1,1,272.08,0.0
TXN039690,M002,C007146,341.78,NETBANKING,captured,10,1,0,0,341.78,0.0
TXN039691,M005,C002566,669.98,UPI,captured,1,1,1,1,669.98,0.0
TXN039692,M002,C005511,2232.49,UPI,captured,17,0,1,1,2232.49,0.0
TXN039693,M005,C008544,4136.28,UPI,captured,6,2,1,1,4136.28,0.0
TXN039694,M004,C006455,780.78,UPI,captured,7,1,1,1,780.78,0.0
TXN039695,M005,C006625,1599.33,CARD,captured,9,0,1,1,1599.33,0.0
TXN039696,M005,C001148,3647.74,UPI,captured,6,0,1,1,3647.74,0.0
TXN039697,M001,C002911,2183.16,UPI,captured,9,0,0,0,2183.16,0.0
TXN039698,M001,C003480,7375.74,CARD,captured,7,0,1,1,7375.74,0.0
TXN039699,M001,C006343,800.24,UPI,captured,11,1,1,1,800.24,0.0
TXN039700,M005,C005922,3733.91,UPI,captured,2,1,1,1,3733.91,0.0
TXN039701,M004,C001492,730.95,WALLET,captured,2,0,1,1,730.95,0.0
TXN039702,M002,C004189,1773.2,NETBANKING,captured,6,0,1,1,1773.2,0.0
TXN039703,M001,C009920,1429.35,CARD,captured,8,1,1,1,1429.35,0.0
TXN039704,M003,C002143,1779.02,UPI,captured,3,0,1,1,1779.02,0.0
TXN039705,M005,C004499,551.57,CARD,captured,20,0,1,1,551.57,0.0
TXN039706,M004,C000759,867.76,UPI,captured,3,0,0,0,867.76,0.0
TXN039707,M004,C008547,631.47,UPI,captured,18,1,1,1,631.47,0.0
TXN039708,M001,C007133,805.81,UPI,captured,18,0,1,1,805.81,0.0
TXN039709,M001,C000567,1241.98,UPI,failed,16,0,1,0,0.0,1241.98
TXN039710,M003,C007117,605.31,UPI,captured,1,1,1,1,605.31,0.0
TXN039711,M003,C000098,743.49,UPI,captured,3,0,1,1,743.49,0.0
TXN039712,M001,C006404,2137.31,WALLET,captured,13,0,1,1,2137.31,0.0
TXN039713,M002,C005921,1733.59,UPI,failed,4,0,1,0,0.0,1733.59
TXN039714,M001,C000322,5235.9,UPI,captured,0,1,1,1,5235.9,0.0
TXN039715,M001,C002946,1502.77,CARD,captured,3,0,1,1,1502.77,0.0
TXN039716,M004,C002446,5457.98,WALLET,captured,11,0,0,0,5457.98,0.0
TXN039717,M001,C000690,399.49,UPI,captured,14,0,1,1,399.49,0.0
TXN039718,M001,C007947,299.79,CARD,captured,4,0,1,1,299.79,0.0
TXN039719,M001,C003618,999.57,CARD,captured,11,0,1,1,999.57,0.0
TXN039720,M002,C004316,932.19,CARD,captured,15,0,1,1,932.19,0.0
TXN039721,M004,C007079,724.71,UPI,captured,3,0,1,1,724.71,0.0
TXN039722,M005,C001505,953.02,UPI,captured,21,0,0,0,953.02,0.0
TXN039723,M005,C008934,2420.28,UPI,captured,6,0,0,0,2420.28,0.0
TXN039724,M005,C009460,945.53,NETBANKING,captured,6,0,1,1,945.53,0.0
TXN039725,M005,C008633,2329.99,CARD,captured,16,0,1,1,2329.99,0.0
TXN039726,M004,C007846,3614.32,UPI,captured,10,0,1,1,3614.32,0.0
TXN039727,M001,C001289,2451.08,CARD,captured,19,2,1,1,2451.08,0.0
TXN039728,M005,C001791,1129.22,CARD,captured,17,0,1,1,1129.22,0.0
TXN039729,M001,C002077,951.29,UPI,captured,4,0,1,1,951.29,0.0
TXN039730,M005,C000965,3803.82,NETBANKING,captured,2,0,1,1,3803.82,0.0
TXN039731,M002,C008618,5083.47,UPI,captured,9,0,1,1,5083.47,0.0
TXN039732,M001,C000828,1718.33,CARD,captured,16,0,1,1,1718.33,0.0
TXN039733,M004,C002471,2554.24,UPI,captured,19,2,1,1,2554.24,0.0
TXN039734,M002,C002504,2199.86,CARD,captured,11,0,0,0,2199.86,0.0
TXN039735,M002,C008157,795.88,UPI,captured,13,1,1,1,795.88,0.0
TXN039736,M004,C005436,1472.49,CARD,captured,6,0,1,1,1472.49,0.0
TXN039737,M002,C006069,1786.89,UPI,captured,22,0,0,0,1786.89,0.0
TXN039738,M001,C003710,4012.11,UPI,captured,0,1,1,1,4012.11,0.0
TXN039739,M003,C006792,1186.46,UPI,captured,10,3,1,1,1186.46,0.0
TXN039740,M003,C004202,521.5,UPI,captured,11,1,1,1,521.5,0.0
TXN039741,M005,C001327,1191.19,CARD,captured,3,3,1,1,1191.19,0.0
TXN039742,M005,C004873,1155.89,WALLET,captured,12,0,1,1,1155.89,0.0
TXN039743,M001,C004993,734.57,UPI,captured,13,0,1,1,734.57,0.0
TXN039744,M004,C005968,3014.23,UPI,captured,7,0,1,1,3014.23,0.0
TXN039745,M001,C005095,3209.01,UPI,captured,7,0,1,1,3209.01,0.0
TXN039746,M005,C000091,181.52,UPI,captured,2,0,0,0,181.52,0.0
TXN039747,M002,C008587,3713.69,UPI,captured,21,0,1,1,3713.69,0.0
TXN039748,M001,C006466,1704.01,UPI,captured,14,1,1,1,1704.01,0.0
TXN039749,M001,C004540,1457.48,NETBANKING,captured,7,0,1,1,1457.48,0.0
TXN039750,M004,C002079,2001.59,NETBANKING,captured,15,0,1,1,2001.59,0.0
TXN039751,M005,C005298,332.06,NETBANKING,captured,7,0,0,0,332.06,0.0
TXN039752,M001,C009176,915.37,UPI,captured,6,0,0,0,915.37,0.0
TXN039753,M002,C003902,2313.49,UPI,captured,23,0,1,1,2313.49,0.0
TXN039754,M002,C005799,2062.74,NETBANKING,captured,9,2,1,1,2062.74,0.0
TXN039755,M003,C000899,1020.47,CARD,captured,3,0,0,0,1020.47,0.0
TXN039756,M005,C009146,1399.54,NETBANKING,captured,14,1,1,1,1399.54,0.0
TXN039757,M002,C003140,1494.78,WALLET,captured,4,2,1,1,1494.78,0.0
TXN039758,M004,C006686,1843.44,UPI,captured,6,1,1,1,1843.44,0.0
TXN039759,M005,C009283,7642.72,UPI,captured,16,0,1,1,7642.72,0.0
TXN039760,M002,C000186,403.28,WALLET,captured,20,1,1,1,403.28,0.0
TXN039761,M001,C006325,682.34,NETBANKING,captured,21,1,0,0,682.34,0.0
TXN039762,M005,C002574,1346.07,UPI,captured,14,0,1,1,1346.07,0.0
TXN039763,M002,C008330,1947.1,CARD,captured,22,0,0,0,1947.1,0.0
TXN039764,M001,C009678,1387.7,WALLET,captured,2,2,1,1,1387.7,0.0
TXN039765,M003,C008895,618.4,CARD,captured,9,1,1,1,618.4,0.0
TXN039766,M005,C008765,1970.7,UPI,captured,17,0,1,1,1970.7,0.0
TXN039767,M005,C008366,1743.13,CARD,captured,15,3,0,0,1743.13,0.0
TXN039768,M002,C008485,1626.54,NETBANKING,captured,23,0,1,1,1626.54,0.0
TXN039769,M003,C000789,849.49,UPI,captured,4,0,1,1,849.49,0.0
TXN039770,M004,C009619,1961.8,CARD,captured,23,0,1,1,1961.8,0.0
TXN039771,M002,C000207,3466.41,UPI,captured,2,0,1,1,3466.41,0.0
TXN039772,M002,C002302,2624.57,UPI,captured,12,0,1,1,2624.57,0.0
TXN039773,M004,C007520,540.02,NETBANKING,captured,14,0,1,1,540.02,0.0
TXN039774,M004,C004520,620.97,CARD,captured,9,0,1,1,620.97,0.0
TXN039775,M004,C009351,2430.87,CARD,captured,16,0,1,1,2430.87,0.0
TXN039776,M004,C006107,826.4,UPI,captured,19,0,1,1,826.4,0.0
TXN039777,M004,C008318,496.24,UPI,captured,0,1,1,1,496.24,0.0
TXN039778,M001,C001423,839.6,UPI,captured,21,0,0,0,839.6,0.0
TXN039779,M001,C003564,774.17,CARD,captured,16,0,1,1,774.17,0.0
TXN039780,M004,C008917,1078.2,UPI,captured,16,1,1,1,1078.2,0.0
TXN039781,M003,C000087,1151.21,UPI,captured,16,0,1,1,1151.21,0.0
TXN039782,M003,C002758,323.17,UPI,captured,23,0,1,1,323.17,0.0
TXN039783,M004,C004124,1612.82,CARD,failed,7,1,0,0,0.0,1612.82
TXN039784,M001,C004115,1960.75,UPI,captured,9,3,1,1,1960.75,0.0
TXN039785,M003,C005233,1502.75,WALLET,captured,1,0,1,1,1502.75,0.0
TXN039786,M001,C007694,2099.72,UPI,captured,18,0,1,1,2099.72,0.0
TXN039787,M002,C006023,2045.73,CARD,failed,6,0,1,0,0.0,2045.73
TXN039788,M001,C004303,495.94,UPI,captured,13,2,1,1,495.94,0.0
TXN039789,M004,C000928,1315.75,CARD,captured,6,3,1,1,1315.75,0.0
TXN039790,M005,C008854,1724.47,NETBANKING,captured,9,0,1,1,1724.47,0.0
TXN039791,M004,C006997,1711.04,NETBANKING,captured,23,1,1,1,1711.04,0.0
TXN039792,M002,C002771,4145.99,CARD,captured,23,0,1,1,4145.99,0.0
TXN039793,M001,C000653,1856.94,CARD,captured,2,2,1,1,1856.94,0.0
TXN039794,M003,C006282,1415.19,CARD,captured,13,2,1,1,1415.19,0.0
TXN039795,M004,C004078,2670.29,CARD,captured,11,0,1,1,2670.29,0.0
TXN039796,M003,C008558,2773.64,WALLET,captured,13,2,0,0,2773.64,0.0
TXN039797,M001,C002553,1410.16,UPI,failed,19,3,1,0,0.0,1410.16
TXN039798,M002,C007611,3837.94,UPI,captured,10,0,1,1,3837.94,0.0
TXN039799,M004,C004542,1550.52,UPI,captured,3,0,1,1,1550.52,0.0
TXN039800,M003,C006141,890.84,NETBANKING,captured,18,0,1,1,890.84,0.0
TXN039801,M004,C009288,2821.42,UPI,captured,23,1,1,1,2821.42,0.0
TXN039802,M004,C000456,760.33,UPI,captured,3,0,1,1,760.33,0.0
TXN039803,M003,C002161,4284.66,WALLET,captured,14,2,1,1,4284.66,0.0
TXN039804,M002,C004327,916.82,NETBANKING,captured,1,0,1,1,916.82,0.0
TXN039805,M004,C002610,605.31,WALLET,captured,22,0,1,1,605.31,0.0
TXN039806,M002,C007059,726.59,UPI,captured,21,0,1,1,726.59,0.0
TXN039807,M002,C002282,2498.24,UPI,failed,14,0,1,0,0.0,2498.24
TXN039808,M001,C002618,798.01,UPI,captured,1,0,0,0,798.01,0.0
TXN039809,M003,C003681,724.54,CARD,captured,23,0,0,0,724.54,0.0
TXN039810,M001,C006885,1002.94,UPI,captured,16,0,0,0,1002.94,0.0
TXN039811,M005,C008029,160.52,WALLET,captured,21,0,1,1,160.52,0.0
TXN039812,M001,C000072,3655.13,UPI,captured,5,0,1,1,3655.13,0.0
TXN039813,M004,C002912,420.23,WALLET,captured,15,1,1,1,420.23,0.0
TXN039814,M004,C005206,3337.07,UPI,captured,11,0,1,1,3337.07,0.0
TXN039815,M004,C008084,3423.37,UPI,captured,3,1,1,1,3423.37,0.0
TXN039816,M005,C000026,2151.02,UPI,captured,4,1,1,1,2151.02,0.0
TXN039817,M002,C000874,1369.94,NETBANKING,captured,15,0,1,1,1369.94,0.0
TXN039818,M004,C002018,1254.22,CARD,captured,21,1,1,1,1254.22,0.0
TXN039819,M001,C007811,4926.52,UPI,captured,5,2,1,1,4926.52,0.0
TXN039820,M002,C007954,8318.37,UPI,captured,17,0,1,1,8318.37,0.0
TXN039821,M001,C002420,282.56,UPI,captured,12,0,1,1,282.56,0.0
TXN039822,M001,C009109,2397.87,UPI,captured,5,0,1,1,2397.87,0.0
TXN039823,M004,C003513,1063.23,UPI,captured,0,0,1,1,1063.23,0.0
TXN039824,M001,C001578,7747.02,UPI,captured,7,0,1,1,7747.02,0.0
TXN039825,M005,C002366,1660.17,CARD,captured,9,0,0,0,1660.17,0.0
TXN039826,M002,C004126,758.01,NETBANKING,captured,4,2,1,1,758.01,0.0
TXN039827,M004,C000061,672.82,UPI,captured,18,0,1,1,672.82,0.0
TXN039828,M004,C008759,1278.78,CARD,captured,13,0,1,1,1278.78,0.0
TXN039829,M001,C009415,241.8,UPI,captured,13,1,1,1,241.8,0.0
TXN039830,M001,C004192,532.93,UPI,captured,16,0,0,0,532.93,0.0
TXN039831,M003,C001849,421.16,UPI,captured,7,0,1,1,421.16,0.0
TXN039832,M003,C000845,162.42,UPI,captured,2,0,1,1,162.42,0.0
TXN039833,M004,C005440,2238.91,UPI,captured,7,0,1,1,2238.91,0.0
TXN039834,M004,C005265,2404.5,UPI,captured,10,1,0,0,2404.5,0.0
TXN039835,M001,C006965,2774.77,NETBANKING,failed,2,0,0,0,0.0,2774.77
TXN039836,M005,C002790,570.63,UPI,captured,1,1,1,1,570.63,0.0
TXN039837,M005,C000070,1955.68,NETBANKING,captured,10,0,1,1,1955.68,0.0
TXN039838,M001,C002555,1314.13,UPI,captured,5,0,1,1,1314.13,0.0
TXN039839,M003,C001074,582.47,WALLET,captured,3,0,1,1,582.47,0.0
TXN039840,M003,C006980,970.99,NETBANKING,captured,20,1,0,0,970.99,0.0
